"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (X)","Coordenada UTM (Y)","Longitud","Latitud"
"2017S010213    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",330107,"Tànger                                            ","0015 0015","Dissabte","Ds","Laboral","2017",12,"Desembre","9","10","Matí","No és causa del  vianant",0,1,0,1,2,"432254,08","4583618,35","2.188763","41.399365"
"2017S008213    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",143609,"Josep Pla                                         ","0020X0020X","Dijous","Dj","Laboral","2017",10,"Octubre","5","11","Matí","No és causa del  vianant",0,1,0,1,2,"434667,49","4584547,03","2.217209","41.407971"
"2017S006027    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",143609,"Josep Pla                                         ","0033X0033X","Dimarts","Dm","Laboral","2017",7,"Juliol","11","12","Matí","No és causa del  vianant",0,1,0,1,1,"434468,29","4584703,67","2.214809","41.409366"
"2017S010506    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",148704,"Ciutat de Granada / Diagonal                      ","0164U0170U","Dimarts","Dm","Laboral","2017",12,"Desembre","19","17","Tarda","No és causa del  vianant",0,1,0,1,2,"432393,90","4584183,50","2.190367","41.404181"
"2017S001887    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",700654,"BILBAO / Pg Taulat                                ","0087 0087","Dimecres","Dc","Laboral","2017",3,"Març","8","06","Matí","No és causa del  vianant",0,2,0,2,3,"434417,76","4583949,58","2.206871","41.400403"
"2017S010398    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",169409,"Corts Catalanes / Ciutat de Granada               ","0848 0848","Dissabte","Ds","Laboral","2017",12,"Desembre","16","13","Matí","No és causa del  vianant",0,3,0,3,2,"432311,05","4584204,03","2.189176","41.405096"
"2017S009993    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",169409,"Corts Catalanes                                   ","0850 0852","Dijous","Dj","Laboral","2017",11,"Novembre","30","14","Tarda","No és causa del  vianant",0,1,0,1,2,"432357,98","4584249,27","2.189057","41.404687"
"2017S005886    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",11200,"Almogàvers / Roc Boronat                          ","0208 0208","Dijous","Dj","Laboral","2017",7,"Juliol","6","09","Matí","No és causa del  vianant",0,1,0,1,2,"432919,57","4583855,70","2.196073","41.401593"
"2017S006691    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Litoral / Josep Pla                               ","000590000","Dimecres","Dc","Laboral","2017",8,"Agost","2","14","Tarda","No és causa del  vianant",0,1,0,1,1,"434814,70","4584391,21","2.218332","41.406911"
"2017S003851    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Litoral / Josep Pla                               ","000590000","Dilluns","Dl","Laboral","2017",5,"Maig","1","02","Nit","No és causa del  vianant",0,0,0,0,2,"434814,70","4584391,21","2.218332","41.406911"
"2017S010706    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Josep Pla / Garcia Fària                          ","000590000","Dimecres","Dc","Laboral","2017",12,"Desembre","27","19","Tarda","No és causa del  vianant",0,1,0,1,2,"434803,19","4584402,67","2.218332","41.406911"
"2017S006784    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",29206,"Àvila / Bolívia                                   ","0160 0160","Dissabte","Ds","Laboral","2017",8,"Agost","5","17","Tarda","No és causa del  vianant",0,1,0,1,2,"432354,07","4583848,80","2.189299","41.401576"
"2017S005649    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Besòs)                                   ","0024E0000","Dimecres","Dc","Laboral","2017",6,"Juny","28","22","Nit","No és causa del  vianant",0,1,0,1,2,"434723,77","4584307,91","2.2018","41.392004"
"2017S004052    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",30500,"Almogàvers / Badajoz                              ","0108 0108","Dilluns","Dl","Laboral","2017",5,"Maig","8","07","Matí","No és causa del  vianant",0,1,0,1,2,"432701,83","4583690,51","2.1938","41.399848"
"2017S008003    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",30500,"Badajoz / Sancho de Ávila                         ","0133 0137","Dijous","Dj","Laboral","2017",9,"Setembre","28","12","Matí","No és causa del  vianant",0,1,0,1,1,"432576,84","4583779,09","2.192676","41.400701"
"2017S007601    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Garcia Fària / Bac de Roda                        ","000670000","Dijous","Dj","Laboral","2017",9,"Setembre","14","07","Matí","No és causa del  vianant",0,0,0,0,1,"434241,83","4583823,22","2.211511","41.401814"
"2017S006896    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Litoral                                           ","000670000","Dijous","Dj","Laboral","2017",8,"Agost","10","18","Tarda","No és causa del  vianant",0,1,0,1,2,"434241,83","4583823,22","2.214286","41.40257"
"2017S003732    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Litoral                                           ","000680000","Dijous","Dj","Laboral","2017",4,"Abril","27","06","Matí","No és causa del  vianant",0,1,0,1,1,"434167,41","4583754,91","2.21088","41.400104"
"2017S005791    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Litoral                                           ","000680000","Dimarts","Dm","Laboral","2017",7,"Juliol","4","08","Matí","No és causa del  vianant",0,1,0,1,2,"434167,41","4583754,91","2.21088","41.400104"
"2017S004447    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701278,"Taulat                                            ","0136 0136","Divendres","Dv","Laboral","2017",5,"Maig","19","20","Tarda","Creuar per fora pas de vianants",0,1,0,1,1,"434043,53","4583913,96","2.209813","41.402218"
"2017S001430    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701497,"RDA LITORAL(LLOBRE                                ","000610000","Dimarts","Dm","Laboral","2017",2,"Febrer","21","08","Matí","No és causa del  vianant",0,1,0,1,2,"434659,53","4584262,15","2.221373","41.409658"
"2017S002571    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701497,"RDA LITORAL(LLOBRE                                ","000610000","Divendres","Dv","Laboral","2017",3,"Març","31","09","Matí","No és causa del  vianant",0,1,0,1,2,"434659,53","4584262,15","2.221373","41.409658"
"2017S007162    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",30500,"Badajoz                                           ","0173X0173X","Dijous","Dj","Laboral","2017",8,"Agost","24","16","Tarda","No és causa del  vianant",0,0,0,0,1,"432356,31","4584004,75","2.189736","41.402816"
"2017S001418    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",4908,"PG TAULAT                                         ","0116 0116","Dilluns","Dl","Laboral","2017",2,"Febrer","20","20","Tarda","No és causa del  vianant",0,0,0,0,1,"432459,70","4583555,02","2.218691","41.410158"
"2017S001450    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",4908,"PG TAULAT                                         ","0116 0116","Dimarts","Dm","Laboral","2017",2,"Febrer","21","17","Tarda","No és causa del  vianant",0,0,0,0,1,"432459,70","4583555,02","2.218691","41.410158"
"2017S003830    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",4908,"Àlaba / Bolívia                                   ","0150 0150","Diumenge","Dg","Laboral","2017",4,"Abril","30","06","Matí","No és causa del  vianant",0,0,0,0,2,"432267,26","4583750,62","2.188168","41.400724"
"2017S004656    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",322608,"Selva de Mar / Taulat                             ","0007X0007X","Divendres","Dv","Laboral","2017",5,"Maig","26","15","Tarda","No és causa del  vianant",0,0,1,1,2,"434346,85","4584263,05","2.213302","41.405646"
"2017S005029    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",322608,"Selva de Mar / Taulat                             ","0009 0009","Dijous","Dj","Laboral","2017",6,"Juny","8","17","Tarda","No és causa del  vianant",0,1,0,1,2,"434306,99","4584297,20","2.213302","41.405646"
"2017S009051    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",322608,"Selva de Mar                                      ","0013 0013","Dijous","Dj","Laboral","2017",11,"Novembre","2","16","Tarda","No és causa del  vianant",0,1,0,1,2,"434182,40","4584425,14","2.211419","41.406834"
"2017S007985    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",144601,"Diagonal                                          ","0218U0218U","Dimecres","Dc","Laboral","2017",9,"Setembre","27","18","Tarda","No és causa del  vianant",0,1,0,1,1,"432542,57","4584211,83","2.191484","41.404688"
"2017S006844    ",1,"Ciutat Vella",1,"el Raval",701349,"Drassanes / Josep Carner                          ","0001 0001","Dimarts","Dm","Laboral","2017",8,"Agost","8","15","Tarda","No és causa del  vianant",0,1,0,1,2,"431214,13","4580892,36","2.176656","41.374429"
"2017S001027    ",1,"Ciutat Vella",1,"el Raval",21306,"PG JOSEP CARNER                                   ","0004 0004","Dimarts","Dm","Laboral","2017",2,"Febrer","7","18","Tarda","No és causa del  vianant",0,1,0,1,2,"431124,08","4581292,59","2.17669","41.375019"
"2017S000972    ",1,"Ciutat Vella",1,"el Raval",21306,"PG JOSEP CARNER                                   ","0008 0008","Diumenge","Dg","Laboral","2017",2,"Febrer","5","14","Tarda","No és causa del  vianant",0,1,0,1,2,"431085,55","4581242,19","2.17724","41.374806"
"2017S004542    ",1,"Ciutat Vella",1,"el Raval",34308,"Rambla                                            ","0027 0029","Dilluns","Dl","Laboral","2017",5,"Maig","22","22","Nit","Creuar per fora pas de vianants",0,1,0,1,1,"431129,89","4581327,89","2.175254","41.378682"
"2017S008786    ",1,"Ciutat Vella",1,"el Raval",308709,"Sant Pau                                          ","0030X0030X","Dimarts","Dm","Laboral","2017",10,"Octubre","24","10","Matí","No és causa del  vianant",0,2,0,2,2,"430394,95","4581074,59","2.166051","41.376264"
"2017S004551    ",1,"Ciutat Vella",1,"el Raval",34308,"Rambla / Nou de la Rambla                         ","0039 0039","Dimarts","Dm","Laboral","2017",5,"Maig","23","09","Matí","No és causa del  vianant",0,1,0,1,1,"431078,83","4581395,62","2.174678","41.379499"
"2017S006850    ",1,"Ciutat Vella",1,"el Raval",157909,"Maria Aurèlia Capmany                             ","0104 0108","Dimarts","Dm","Laboral","2017",8,"Agost","8","21","Tarda","No és causa del  vianant",0,1,0,1,2,"430505,14","4581450,20","2.167496","41.380132"
"2017S009067    ",1,"Ciutat Vella",1,"el Raval",86902,"Nou de la Rambla / Drassanes                      ","0064X0064X","Dijous","Dj","Laboral","2017",11,"Novembre","2","23","Nit","No és causa del  vianant",0,1,0,1,2,"430867,07","4581157,67","2.172052","41.376969"
"2017S009433    ",1,"Ciutat Vella",1,"el Raval",308505,"Sant Pau / Sant Ramon                             ","0067 0067","Dimarts","Dm","Laboral","2017",11,"Novembre","14","10","Matí","No és causa del  vianant",0,1,0,1,1,"430779,87","4581270,33","2.171101","41.37821"
"2017S001594    ",1,"Ciutat Vella",1,"el Raval",277809,"FLORS / Sant Pau                                  ","0024A0024A","Diumenge","Dg","Laboral","2017",2,"Febrer","26","21","Tarda","No és causa del  vianant",0,1,0,1,2,"430448,01","4581134,83","2.168582","41.37587"
"2017S007824    ",1,"Ciutat Vella",1,"el Raval",701266,"Drassanes / Josep Carner                          ","001100000","Dijous","Dj","Laboral","2017",9,"Setembre","21","15","Tarda","No és causa del  vianant",0,1,0,1,2,"431302,28","4580803,95","2.176656","41.374429"
"2017S005914    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta / Àlaba                             ","0100 0100","Divendres","Dv","Laboral","2017",7,"Juliol","7","07","Matí","No és causa del  vianant",0,2,0,2,2,"433011,04","4583010,20","2.197259","41.393964"
"2017S000320    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",4908,"ÀVILA / Doctor Trueta                             ","0013 0013","Divendres","Dv","Laboral","2017",1,"Gener","13","11","Matí","No és causa del  vianant",0,1,0,1,3,"433030,85","4582946,07","2.198306","41.394738"
"2017S010154    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701265,"Litoral (Llobregat)                               ","000830000","Dimarts","Dm","Laboral","2017",12,"Desembre","5","16","Tarda","No és causa del  vianant",0,4,0,4,2,"433197,96","4582613,74","2.200544","41.391186"
"2017S005318    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701265,"Voluntaris Olímpics                               ","000870000","Dissabte","Ds","Laboral","2017",6,"Juny","17","16","Tarda","No és causa del  vianant",0,2,0,2,2,"432912,53","4582333,35","2.196178","41.387797"
"2017S008871    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)                               ","000840000","Dijous","Dj","Laboral","2017",10,"Octubre","26","19","Tarda","No és causa del  vianant",0,2,0,2,2,"433114,82","4582556,54","2.197996","41.389281"
"2017S004938    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"B-10 (Llobregat)                                  ","000860000","Dimarts","Dm","Laboral","2017",6,"Juny","6","06","Matí","No és causa del  vianant",0,1,0,1,2,"432972,61","4582415,18","2.195442","41.387382"
"2017S009837    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700654,"Litoral                                           ","0042 0042","Diumenge","Dg","Laboral","2017",11,"Novembre","26","07","Matí","No és causa del  vianant",0,0,0,0,2,"433341,26","4582685,64","2.204418","41.392782"
"2017S009974    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700654,"Voluntaris Olímpics                               ","9993 9993","Dijous","Dj","Laboral","2017",11,"Novembre","30","08","Matí","No és causa del  vianant",0,1,0,1,2,"432911,50","4582301,09","2.196178","41.387797"
"2017S004229    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700884,"Voluntaris Olímpics                               ","9999 9999","Divendres","Dv","Laboral","2017",5,"Maig","12","12","Matí","No és causa del  vianant",0,2,0,2,1,"432898,25","4582311,08","2.196178","41.387797"
"2017S001646    ",1,"Ciutat Vella",1,"el Raval",21306,"RDA LITORAL(LLOBRE                                ","0009 0009","Dimarts","Dm","Laboral","2017",2,"Febrer","28","13","Matí","No és causa del  vianant",0,1,0,1,3,"431091,63","4581234,33","2.200544","41.391186"
"2017S004264    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Marina / Doctor Trueta                            ","0022 0022","Dissabte","Ds","Laboral","2017",5,"Maig","13","18","Tarda","No és causa del  vianant",0,1,0,1,2,"432642,35","4582656,15","2.192597","41.3905"
"2017S002180    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700696,"MARINA                                            ","0017 0017","Dissabte","Ds","Laboral","2017",3,"Març","18","05","Nit","No és causa del  vianant",0,1,0,1,2,"433146,93","4582367,75","2.197119","41.387502"
"2017S000229    ",1,"Ciutat Vella",2,"el Barri Gòtic",63408,"RDA LITORAL(BESÒS)                                ","0004B0004B","Dimarts","Dm","Laboral","2017",1,"Gener","10","14","Tarda","No és causa del  vianant",0,2,0,2,2,"431364,86","4581506,55","2.177594","41.373868"
"2017S001614    ",1,"Ciutat Vella",2,"el Barri Gòtic",63408,"RDA LITORAL(BESÒS)                                ","0004B0004B","Dilluns","Dl","Laboral","2017",2,"Febrer","27","14","Tarda","No és causa del  vianant",0,0,0,0,6,"431364,86","4581506,55","2.177594","41.373868"
"2017S004693    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana                                          ","0003 0003","Dissabte","Ds","Laboral","2017",5,"Maig","27","19","Tarda","No és causa del  vianant",0,3,0,3,2,"431586,43","4581732,23","2.180668","41.382363"
"2017S005485    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana                                          ","0023 0023","Dijous","Dj","Laboral","2017",6,"Juny","22","18","Tarda","Desobeir el senyal del semàfor",0,1,0,1,1,"431432,45","4581889,07","2.17954","41.383496"
